id,event_id,start_date_time,sold_out,cancelled_at
6941,1709,2015-04-03T22:00:00-04:00,False,None
6942,1709,2015-04-03T19:30:00-04:00,False,None
6943,1709,2015-04-02T20:00:00-04:00,False,None
6944,1709,2015-04-04T22:00:00-04:00,False,None
6945,1709,2015-04-04T19:30:00-04:00,False,None
7974,1969,2015-04-17T19:00:00-04:00,False,None
12423,1969,2015-04-18T23:55:00-04:00,False,None
7975,1969,2015-04-17T21:30:00-04:00,True,None
7978,1969,2015-04-19T19:15:00-04:00,False,None
7976,1969,2015-04-18T19:00:00-04:00,True,None
7977,1969,2015-04-18T21:30:00-04:00,True,None
7835,1934,2015-05-03T19:00:00-04:00,False,None
7831,1934,2015-05-01T19:30:00-04:00,False,None
7834,1934,2015-05-02T19:30:00-04:00,False,None
7833,1934,2015-05-02T22:00:00-04:00,False,None
7832,1934,2015-05-01T22:00:00-04:00,False,None
7889,1941,2015-04-08T20:00:00-04:00,False,None
7843,1936,2015-05-14T20:00:00-04:00,False,None
7842,1936,2015-05-15T22:00:00-04:00,False,None
7844,1936,2015-05-16T19:30:00-04:00,False,None
7845,1936,2015-05-16T22:00:00-04:00,False,None
7841,1936,2015-05-15T19:30:00-04:00,False,None
8042,1985,2015-05-10T19:30:00-04:00,False,None
8041,1985,2015-05-06T20:00:00-04:00,False,None
22775,6259,2015-10-30T19:30:00-04:00,False,None
22777,6259,2015-10-31T19:30:00-04:00,False,None
22774,6259,2015-10-29T20:00:00-04:00,False,None
22776,6259,2015-10-30T22:00:00-04:00,False,None
22779,6259,2015-11-01T19:00:00-05:00,False,None
17476,3999,2015-07-17T22:00:00-04:00,False,None
17475,3999,2015-07-17T19:30:00-04:00,False,None
17474,3999,2015-07-16T20:00:00-04:00,False,None
17477,3999,2015-07-18T19:30:00-04:00,False,None
17478,3999,2015-07-18T22:00:00-04:00,False,None
5061,1281,2015-01-06T20:00:00-05:00,False,None
7930,1281,2015-04-21T20:00:00-04:00,False,None
5063,1281,2015-01-20T20:00:00-05:00,False,None
12216,1281,2015-05-05T20:00:00-04:00,False,None
5064,1281,2015-01-27T20:00:00-05:00,False,None
6845,1281,2015-03-31T20:00:00-04:00,False,None
7931,1281,2015-04-28T20:00:00-04:00,False,None
12218,1281,2015-05-26T20:00:00-04:00,False,None
5062,1281,2015-01-13T20:00:00-05:00,False,None
6844,1281,2015-03-24T20:00:00-04:00,False,None
6843,1281,2015-03-17T20:00:00-04:00,False,None
7929,1281,2015-04-14T20:00:00-04:00,False,None
6632,1281,2015-02-03T20:00:00-05:00,False,None
6635,1281,2015-02-24T20:00:00-05:00,False,None
6633,1281,2015-02-10T20:00:00-05:00,False,None
6636,1281,2015-03-03T20:00:00-05:00,False,None
6842,1281,2015-03-10T20:00:00-04:00,False,None
12217,1281,2015-05-19T20:00:00-04:00,False,None
7928,1281,2015-04-07T20:00:00-04:00,False,None
17861,1281,2015-06-09T20:00:00-04:00,False,None
12401,2874,2015-05-22T19:00:00-04:00,False,None
12404,2874,2015-05-23T21:30:00-04:00,True,None
12402,2874,2015-05-22T21:30:00-04:00,False,None
12403,2874,2015-05-23T19:00:00-04:00,True,None
10365,2481,2015-06-02T19:15:00-04:00,False,None
10380,2485,2015-05-30T19:30:00-04:00,False,None
10379,2485,2015-05-28T20:00:00-04:00,False,None
13524,1250,2015-05-23T23:59:00-04:00,True,None
5515,1250,2014-12-27T22:30:00-05:00,False,None
7919,1250,2015-03-14T22:30:00-04:00,False,None
6839,1250,2015-02-28T22:30:00-05:00,False,None
12244,1250,2015-04-18T22:30:00-04:00,False,None
13523,1250,2015-05-23T22:30:00-04:00,True,None
6841,1250,2015-03-28T22:30:00-04:00,True,None
16632,1250,2015-06-06T22:30:00-04:00,False,None
7829,1250,2015-03-28T23:59:00-04:00,False,None
5583,1250,2015-01-10T22:30:00-05:00,False,None
6637,1250,2015-01-31T22:30:00-05:00,False,None
16633,1250,2015-06-06T23:59:00-04:00,False,None
18670,1250,2015-06-27T22:30:00-04:00,False,None
12396,2873,2015-06-12T19:30:00-04:00,False,None
12398,2873,2015-06-12T22:00:00-04:00,False,None
12400,2873,2015-06-13T22:00:00-04:00,False,None
12399,2873,2015-06-13T19:30:00-04:00,False,None
12397,2873,2015-06-11T20:00:00-04:00,False,None
17399,2482,2015-06-02T21:30:00-04:00,False,None
10366,2482,2015-06-02T19:15:00-04:00,False,None
12392,2872,2015-06-05T22:30:00-04:00,False,None
12395,2872,2015-06-07T19:00:00-04:00,False,None
12390,2872,2015-06-04T20:00:00-04:00,False,None
12394,2872,2015-06-06T22:30:00-04:00,True,None
17470,3998,2015-07-03T19:30:00-04:00,False,None
17473,3998,2015-07-02T20:00:00-04:00,False,None
17472,3998,2015-07-04T19:30:00-04:00,False,None
17471,3998,2015-07-03T22:00:00-04:00,False,None
32912,9672,2016-03-02T20:00:00-05:00,False,None
17589,4028,2015-07-25T19:30:00-04:00,False,None
17587,4028,2015-07-24T22:00:00-04:00,False,None
17588,4028,2015-07-23T20:00:00-04:00,False,None
17586,4028,2015-07-24T19:30:00-04:00,False,None
17590,4028,2015-07-25T22:00:00-04:00,False,None
17665,4049,2015-05-29T19:30:00-04:00,False,None
17668,4049,2015-05-30T19:30:00-04:00,False,None
17666,4049,2015-05-29T22:00:00-04:00,False,None
17667,4049,2015-05-28T20:00:00-04:00,False,None
17669,4049,2015-05-30T22:00:00-04:00,False,None
17971,4132,2015-07-08T20:00:00-04:00,False,None
17970,4132,2015-07-07T20:00:00-04:00,False,None
17972,4133,2015-07-15T20:00:00-04:00,False,None
18046,4150,2015-08-07T22:00:00-04:00,False,None
18045,4150,2015-08-07T19:30:00-04:00,False,None
18048,4150,2015-08-08T22:00:00-04:00,False,None
18047,4150,2015-08-08T19:30:00-04:00,False,None
33966,10005,2016-03-17T20:00:00-04:00,False,None
33970,10005,2016-03-19T19:30:00-04:00,False,None
33972,10005,2016-03-19T22:00:00-04:00,False,None
33967,10005,2016-03-18T19:30:00-04:00,False,None
33968,10005,2016-03-18T22:00:00-04:00,False,None
33973,10005,2016-03-20T19:15:00-04:00,False,None
22755,6255,2015-10-09T22:00:00-04:00,False,None
22756,6255,2015-10-10T22:00:00-04:00,False,None
22753,6255,2015-10-09T19:30:00-04:00,False,None
22754,6255,2015-10-08T20:00:00-04:00,False,None
22757,6255,2015-10-10T19:30:00-04:00,False,None
22761,6256,2015-10-03T19:30:00-04:00,False,None
22762,6256,2015-10-03T22:00:00-04:00,False,None
22759,6256,2015-10-02T19:30:00-04:00,False,None
22758,6256,2015-10-01T20:00:00-04:00,False,None
33159,9741,2016-05-06T19:30:00-04:00,False,None
33157,9741,2016-05-05T20:00:00-04:00,False,None
33160,9741,2016-05-07T22:00:00-04:00,False,None
33158,9741,2016-05-06T22:00:00-04:00,False,None
33161,9741,2016-05-07T19:30:00-04:00,False,None
33168,9743,2016-06-03T19:30:00-04:00,False,None
33170,9743,2016-06-04T19:30:00-04:00,False,None
33167,9743,2016-06-03T22:00:00-04:00,False,None
33169,9743,2016-06-04T22:00:00-04:00,False,None
40137,11894,2016-07-22T14:00:00-04:00,False,None
62494,19161,2017-09-27T20:00:00-04:00,False,None
22860,5022,2015-09-09T21:00:00-04:00,False,None
20364,5022,2015-08-12T20:00:00-04:00,False,None
25874,5022,2015-10-21T20:00:00-04:00,False,None
27362,5022,2015-11-18T20:00:00-05:00,False,None
28221,5024,2015-12-12T22:30:00-05:00,False,None
25789,5024,2015-09-26T22:30:00-04:00,False,None
25790,5024,2015-10-17T22:30:00-04:00,False,None
20374,5024,2015-08-29T22:30:00-04:00,False,None
20372,5024,2015-07-11T22:30:00-04:00,False,None
28220,5024,2015-11-21T22:30:00-05:00,False,None
20445,5024,2015-08-01T22:30:00-04:00,False,None
25791,5024,2015-10-24T22:30:00-04:00,False,None
20373,5024,2015-07-18T22:30:00-04:00,False,None
20366,5024,2015-08-15T22:30:00-04:00,False,None
20371,5025,2015-08-19T20:00:00-04:00,False,None
25873,5025,2015-10-14T20:00:00-04:00,False,None
27428,5025,2015-12-16T20:00:00-05:00,False,None
20507,5043,2015-07-24T22:00:00-04:00,False,None
20505,5043,2015-07-23T20:00:00-04:00,False,None
20509,5043,2015-07-25T22:00:00-04:00,False,None
20508,5043,2015-07-25T19:30:00-04:00,False,None
20506,5043,2015-07-24T19:30:00-04:00,False,None
20635,5083,2015-09-17T20:00:00-04:00,False,None
20634,5083,2015-09-18T22:00:00-04:00,False,None
20637,5083,2015-09-19T22:00:00-04:00,False,None
20636,5083,2015-09-19T19:30:00-04:00,False,None
20633,5083,2015-09-18T19:30:00-04:00,False,None
32289,9466,2016-02-13T22:00:00-05:00,True,None
32287,9466,2016-02-12T22:00:00-05:00,False,None
32291,9466,2016-02-14T19:30:00-05:00,False,None
32290,9466,2016-02-13T19:30:00-05:00,False,None
32288,9466,2016-02-12T19:30:00-05:00,False,None
22746,6247,2015-09-25T19:30:00-04:00,False,None
22744,6247,2015-09-25T22:00:00-04:00,False,None
22747,6247,2015-09-26T22:00:00-04:00,True,None
22745,6247,2015-09-24T20:00:00-04:00,False,None
22748,6247,2015-09-26T19:30:00-04:00,True,None
22767,6257,2015-10-17T19:30:00-04:00,False,None
22764,6257,2015-10-15T20:00:00-04:00,False,None
22766,6257,2015-10-16T22:00:00-04:00,False,None
22765,6257,2015-10-16T19:30:00-04:00,False,None
22768,6257,2015-10-17T22:00:00-04:00,False,None
23385,6434,2015-09-17T22:30:00-04:00,False,None
36641,10837,2016-05-31T20:00:00-04:00,False,None
36642,10837,2016-06-01T22:00:00-04:00,False,None
36644,10837,2016-06-02T22:00:00-04:00,False,None
36647,10837,2016-06-08T19:00:00-04:00,False,None
36645,10837,2016-06-07T19:00:00-04:00,False,None
36643,10837,2016-06-02T19:00:00-04:00,False,None
36648,10837,2016-06-08T22:00:00-04:00,False,None
36649,10837,2016-06-15T19:00:00-04:00,False,None
36646,10837,2016-06-07T22:00:00-04:00,False,None
36650,10837,2016-06-15T22:00:00-04:00,False,None
24263,6794,2015-11-13T22:00:00-05:00,False,None
24266,6794,2015-11-14T22:00:00-05:00,False,None
24265,6794,2015-11-14T19:30:00-05:00,False,None
24262,6794,2015-11-13T19:30:00-05:00,False,None
24264,6794,2015-11-12T20:00:00-05:00,False,None
24261,6793,2015-11-11T19:00:00-05:00,True,None
24545,6936,2015-10-16T22:00:00-04:00,False,None
24547,6936,2015-10-15T20:00:00-04:00,False,None
24549,6936,2015-10-18T19:00:00-04:00,False,None
24544,6936,2015-10-16T19:30:00-04:00,False,None
24546,6936,2015-10-17T19:30:00-04:00,False,None
24548,6936,2015-10-17T22:00:00-04:00,False,None
26112,7392,2015-10-20T20:00:00-04:00,False,None
30608,8931,2016-01-07T20:00:00-05:00,False,None
32731,9611,2016-04-13T20:00:00-04:00,False,None
69152,20684,2018-01-26T19:30:00-05:00,False,None
69155,20684,2018-01-27T22:00:00-05:00,False,None
69154,20684,2018-01-27T19:30:00-05:00,True,None
69151,20684,2018-01-25T20:00:00-05:00,False,None
