id,event_id,start_date_time,sold_out,cancelled_at
3967,847,2014-05-16T23:55:00-07:00,False,None
5335,847,2014-05-16T23:55:00-07:00,False,None
4047,847,2014-05-19T11:00:00-07:00,False,None
1016,837,2011-09-03T00:00:00-07:00,False,None
3288,836,2014-03-24T00:00:00-07:00,False,None
1405,836,2013-11-15T00:00:00-08:00,False,None
396,836,2011-11-01T00:00:00-07:00,False,None
1017,838,2011-09-03T00:00:00-07:00,False,None
1776,841,2012-05-24T20:00:00-07:00,False,None
2088,843,2012-10-24T20:00:00-07:00,False,None
4075,848,2014-08-26T23:55:00-07:00,False,None
2190,844,2012-12-05T12:00:00-08:00,False,None
4619,849,2014-11-25T23:55:00-08:00,False,None
3890,846,2014-05-26T00:00:00-07:00,False,None
1069,839,2011-06-21T20:00:00-07:00,False,None
1110,839,2011-06-24T20:00:00-07:00,False,None
2039,842,2012-10-05T19:30:00-07:00,False,None
2040,842,2012-10-05T22:00:00-07:00,False,None
2041,842,2012-10-06T19:30:00-07:00,False,None
1715,840,2012-06-10T12:00:00-07:00,False,None
2634,845,2013-05-21T12:00:00-07:00,False,None
5036,850,2015-05-31T23:55:00-07:00,False,None
17951,850,2015-11-16T23:59:00-08:00,False,None
12224,2807,2015-06-02T00:00:00-07:00,False,None
