id,venue_id,name,logo_url
851,7,Winter VIP Pass now on sale for the holidays!,
854,7,Summer VIP Pass now on sale!,
853,7,Helium Comedy Club Gift Certificate,
852,7,Winter 2012-2013 VIP Pass,
855,7,Summer VIP Pass now on sale!,
857,7,1 day Seminar with Brad Trackman,
858,7,NOV/DEC Sketch Class,
863,7,Helium Comedy Club Gift Certificate,
861,7,Helium Comedy Club Gift Certificate,
860,7,Helium Gift Certificates,
859,7,Philly's Phunniest Registration 2013,
862,7,Helium Comedy Gift Certificates,
866,7,Helium Comedy Club Gift Certificate,
865,7,Helium Comedy Club Gift Certificate,
864,7,9th Annual Philly's Phunniest Contest Registration,
2806,7,2015 Philly's Phunniest Person Registration,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2404/original/ALL_Funniest2015_Prelim_SEAT_040615.jpg?1428346689
856,7,2011 Summer VIP Pass Now on Sale!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/427/original/eve_926_lrg.jpg?1417533891
867,7,Helium Comedy Club Gift Certificate,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/293/original/eve_365_lrg.jpg?1417532312
6550,7,Improv Class Registration,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7352/original/PHL_ImprovClass_SE_082515.jpg?1441125560
