id,venue_id,name,logo_url
314,1,Vanessa Marcil Appearance,
310,1,Test Event,
313,1,Vanessa Marcil Appearance,
315,1,Doug Loves Movies Podcast,
322,1,Open Mic,
332,1,Tom Wilson,
334,1,Helium Host Hunt,
347,1,Tides of Hope - A Benefit concert,
360,1,Hal Sparks,
367,1,NBC’s Undateable tour - Special Event,
384,1,Open Mic Extravaganza,
321,1,Craig Robinson - Special Event,
329,1,Gary Gulman,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1041/original/eve_29_lrg.jpg?1418230270
327,1,Rory Albanese,
330,1,Tommy Davidson - Special Event,
331,1,Todd Glass,
333,1,Bryan Callen,
337,1,Bobby Collins - Special Event,
336,1,Helium Comedy Showcase,
338,1,Christian Finnegan,
339,1,PCA Graduation,
340,1,Miranda Sings w/ Special Guest Colleen Ballinger,
341,1,Miranda Sings w/ Special Guest Colleen Ballinger - Special Event,
343,1,Joe Devito,
354,1,Bob Marley,
361,1,Paul Mooney - Special Event,
358,1,Spank - Special Event,
365,1,Rosie O'Donnell - Special Event,
362,1,Rory Scovel - Special Event,
357,1,TJ Miller - Special Event,
363,1,Keith Robinson,
366,1,Ted Alexandro,
368,1,Philadelphia Comedy Academy Graduation Show,
370,1,Super Bowl Party & Halftime Laughtime,
373,1,Kyle Kinane,
364,1,Adam Ferrara - Special Event,
372,1,Kyle Kinane,
377,1,Rich Vos - Live CD Taping!,
376,1,Helium Host Showdown!,
381,1,Joe Mande #Bitchface Mini World Tour,
379,1,Godfrey,
382,1,Chelsea Peretti - Special Event,
371,1,Open Mic Extravaganza,
385,1,Susie Essman -  Special Event,
378,1,Jon Lovitz - Special Event,
386,1,Tom McTiernan,
389,1,Andrew Santino,
375,1,The Great Holtzie at Helium (All Ages!),
392,1,Bill Burr Presents The All In Comedy Tour,
390,1,Ryan Hamilton,
393,1,Brandon T Jackson - Deadbeat Comedy Tour - Special Event,
387,1,Rob Schneider - Special Event,
388,1,Hal Sparks,
1665,1,Test Event,
394,1,THE ROAD 2 ODDBALL TOUR,
395,1,Charlie Murphy - Special Event,
397,1,Steve Rannazzisi - Special Event,
398,1,Dom Irrera - Special Event,
396,1,Bert Kreischer - Special Event,
400,1,Mick Foley - Special Event,
399,1,Brad Trackman,
402,1,Doug Benson Stand-up - Special Event,
401,1,Philadelphia Comedy Academy Contest,
467,1,New Year's Eve with Alonzo Bodden,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1015/original/alonzo_se.jpg?1417626193
412,1,Don DC Curry,
428,1,Open Mic Extravaganza,
427,1,Helium Presents: Tom Segura,
471,1,Chip Chantry,
468,1,Joe Matarese,
405,1,Philadelphia Comedy Academy Graduation Show,
406,1,Chris Fairbanks,
414,1,Josh Wolf - Special Event,
408,1,Tim Meadows - Special Event,
413,1,Steve-O - Special Event,
409,1,Pat Barker Live CD Taping!,
418,1,Christopher Titus - Special Event,
416,1,9th Annual Philly's Phunniest Semi-Finals,
417,1,9th Annual Philly's Phunniest Finals,
419,1,Kevin Nealon - Special Event,
421,1,Pete Holmes - Special Event,
422,1,Dan Soder,
424,1,Helium Presents: Heather Mcdonald,
431,1,Sebastian Maniscalco,
425,1,Gilbert Gottfried - Special Event,
426,1,Helium Presents: John Heffron,
423,1,Philadelphia Comedy Academy Graduation Show,
432,1,The Dirty Dozen (Test your comedic limits),
435,1,Heckler Show,
434,1,Super Awesome Show!,
436,1,DeRay Davis - Special Event,
433,1,Regional Talent Showcase,
438,1,Craig Robinson - Special Event,
439,1,Helium Presents: Joe Derosa,
441,1,Bill Bellamy - Special Event,
444,1,Helium Presents: Showcase Spectacular,
