id,event_id,start_date_time,sold_out,cancelled_at
78568,23512,2018-05-26T22:00:00-04:00,False,None
78567,23512,2018-05-25T20:00:00-04:00,False,None
78566,23512,2018-05-26T19:30:00-04:00,False,None
72298,21714,2018-03-10T19:30:00-05:00,False,None
72299,21714,2018-03-10T22:00:00-05:00,False,None
72297,21714,2018-03-09T22:00:00-05:00,False,None
72296,21714,2018-03-09T19:30:00-05:00,False,None
78569,23513,2018-06-15T20:00:00-04:00,False,None
78571,23513,2018-06-16T22:00:00-04:00,False,None
78570,23513,2018-06-16T19:30:00-04:00,False,None
78572,23514,2018-06-23T22:00:00-04:00,False,None
65388,20064,2017-11-03T19:30:00-04:00,False,None
65390,20064,2017-11-04T19:30:00-04:00,False,None
65389,20064,2017-11-03T22:00:00-04:00,False,None
65391,20064,2017-11-04T22:00:00-04:00,False,None
65296,20038,2018-02-03T19:30:00-05:00,False,None
65297,20038,2018-02-03T22:00:00-05:00,False,None
65295,20038,2018-02-02T20:00:00-05:00,False,None
65326,20046,2017-11-23T23:55:00-05:00,False,None
75080,20046,2018-04-01T23:55:00-04:00,False,None
64796,19901,2017-10-06T21:00:00-04:00,False,None
65394,20065,2017-10-27T19:30:00-04:00,False,None
65395,20065,2017-10-27T22:00:00-04:00,False,None
65396,20065,2017-10-28T19:30:00-04:00,False,None
65397,20065,2017-10-28T22:00:00-04:00,False,None
65180,20009,2017-10-20T20:00:00-04:00,False,None
65283,20009,2017-10-21T19:30:00-04:00,False,None
65284,20009,2017-10-21T22:00:00-04:00,False,None
65293,20037,2017-12-02T19:30:00-05:00,False,None
65292,20037,2017-12-01T20:00:00-05:00,False,None
65294,20037,2017-12-02T22:00:00-05:00,False,None
66050,20267,2017-12-09T19:30:00-05:00,False,None
66049,20267,2017-12-09T22:00:00-05:00,False,None
66051,20267,2017-12-08T19:30:00-05:00,False,None
66052,20267,2017-12-08T22:00:00-05:00,False,None
66070,20272,2017-11-10T22:00:00-05:00,False,None
66069,20272,2017-11-10T20:00:00-05:00,False,None
65678,20137,2017-11-24T22:00:00-05:00,False,None
65680,20137,2017-11-25T22:00:00-05:00,False,None
65677,20137,2017-11-24T19:30:00-05:00,False,None
65679,20137,2017-11-25T19:30:00-05:00,False,None
66053,20268,2018-01-05T19:30:00-05:00,False,None
66054,20268,2018-01-05T22:00:00-05:00,False,None
66055,20268,2018-01-06T19:30:00-05:00,False,None
