id,venue_id,name,logo_url
164,1,Dave Attell,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1091/original/eve_185_lrg.jpg?1418230357
167,1,Chris Fairbanks,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1095/original/eve_203_lrg.jpg?1418230364
174,1,Greg Fitzsimmons,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1098/original/eve_243_lrg.jpg?1418230370
185,1,Dov Davidoff from Invincible,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1125/original/eve_344_lrg.jpg?1418230418
194,1,Joe Rogan from Fear Factor and The UFC,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1128/original/eve_388_lrg.jpg?1418230424
204,1,Jon Dore IFC's The Jon Dore Television Show,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1129/original/eve_403_lrg.jpg?1418230426
210,1,Jim Breuer from SNL & Half Baked,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1133/original/eve_450_lrg.jpg?1418230434
214,1,Mike Lawrence John Oliver's NY Stand-Up Show,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1138/original/eve_489_lrg.jpg?1418230443
216,1,Philly's Phunniest Contest 2013,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1140/original/eve_499_lrg.jpg?1418230447
219,1,Tig Notaro,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1142/original/eve_511_lrg.jpg?1418230450
222,1,Godfrey,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1146/original/eve_611_lrg.jpg?1418230458
256,1,Colin Kane Opie & Anthony,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1155/original/eve_1229_lrg.jpg?1418230476
269,1,Kyle Kinane,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1158/original/eve_1557_lrg.jpg?1418230483
282,1,Pete Holmes,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1163/original/eve_1808_lrg.jpg?1418230493
285,1,Orny Adams Comedian,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1166/original/eve_1891_lrg.jpg?1418230499
