id,event_id,start_date_time,sold_out,cancelled_at
4083,1260,2014-08-26T23:55:00-04:00,False,None
4482,1261,2014-10-26T22:55:00-04:00,False,None
4622,1262,2014-11-25T23:55:00-05:00,False,None
5336,1259,2014-05-16T23:55:00-04:00,False,None
3969,1259,2014-05-16T23:55:00-04:00,False,None
4062,1259,2014-08-01T23:55:00-04:00,False,None
5359,1259,2014-08-01T23:55:00-04:00,False,None
4049,1259,2014-05-19T11:00:00-04:00,False,None
12200,2804,2015-06-02T00:00:00-04:00,False,None
4913,1263,2015-01-26T00:00:00-05:00,False,None
16620,1263,2015-06-30T23:59:00-04:00,False,None
26954,7641,2015-11-30T19:00:00-05:00,False,None
23198,6378,2015-09-03T19:00:00-04:00,False,None
23196,6378,2015-09-01T19:00:00-04:00,False,None
23197,6378,2015-09-02T19:00:00-04:00,False,None
17950,1264,2015-11-16T23:59:00-05:00,False,None
5038,1264,2015-05-31T23:55:00-04:00,False,None
22567,6161,2015-08-22T11:00:00-04:00,False,None
24467,6883,2015-10-06T19:00:00-04:00,False,None
