id,event_id,start_date_time,sold_out,cancelled_at
17639,4044,2015-07-18T19:30:00-07:00,False,None
17637,4044,2015-07-17T19:30:00-07:00,False,None
17636,4044,2015-07-16T20:00:00-07:00,False,None
17640,4044,2015-07-18T22:00:00-07:00,False,None
17638,4044,2015-07-17T22:00:00-07:00,True,None
18016,4144,2015-08-07T22:00:00-07:00,False,None
18017,4144,2015-08-08T19:30:00-07:00,False,None
18018,4144,2015-08-08T22:00:00-07:00,False,None
18014,4144,2015-08-06T20:00:00-07:00,False,None
18015,4144,2015-08-07T19:30:00-07:00,False,None
17965,4128,2015-07-01T22:00:00-07:00,False,None
17964,4128,2015-07-01T19:00:00-07:00,False,None
17963,4128,2015-06-30T22:00:00-07:00,False,None
17962,4128,2015-06-30T19:00:00-07:00,False,None
23706,5007,2015-11-04T20:00:00-08:00,False,None
22569,5007,2015-08-05T20:00:00-07:00,False,None
23705,5007,2015-10-07T20:00:00-07:00,False,None
20329,5007,2015-07-15T20:00:00-07:00,False,None
20595,5075,2015-09-04T19:30:00-07:00,False,None
20599,5075,2015-09-03T20:00:00-07:00,False,None
20598,5075,2015-09-05T22:00:00-07:00,False,None
20596,5075,2015-09-04T22:00:00-07:00,False,None
20597,5075,2015-09-05T19:30:00-07:00,False,None
22094,6109,2015-08-25T20:00:00-07:00,False,None
22093,6109,2015-08-04T20:00:00-07:00,False,None
22573,6109,2015-09-02T20:00:00-07:00,False,None
22871,6284,2015-09-09T20:00:00-07:00,False,None
27047,7666,2015-10-28T20:00:00-07:00,False,None
22783,6260,2015-09-26T22:00:00-07:00,False,None
22782,6260,2015-09-26T19:30:00-07:00,False,None
22781,6260,2015-09-25T22:00:00-07:00,False,None
22780,6260,2015-09-25T19:30:00-07:00,False,None
27411,6263,2015-11-18T20:00:00-08:00,False,None
22795,6263,2015-09-16T20:00:00-07:00,False,None
22799,6264,2015-10-17T19:30:00-07:00,False,None
22796,6264,2015-10-15T20:00:00-07:00,False,None
22797,6264,2015-10-16T19:30:00-07:00,False,None
22798,6264,2015-10-16T22:00:00-07:00,False,None
22800,6264,2015-10-17T22:00:00-07:00,False,None
27083,7676,2015-12-10T20:00:00-08:00,False,None
27080,7676,2015-12-09T20:00:00-08:00,False,None
27082,7676,2015-12-11T22:00:00-08:00,False,None
27085,7676,2015-12-12T22:00:00-08:00,False,None
27084,7676,2015-12-12T19:30:00-08:00,False,None
27081,7676,2015-12-11T19:30:00-08:00,False,None
45254,13588,2016-12-03T22:00:00-08:00,False,None
45251,13588,2016-12-01T20:00:00-08:00,False,None
45253,13588,2016-12-02T19:30:00-08:00,False,None
45255,13588,2016-12-03T19:30:00-08:00,False,None
45252,13588,2016-12-02T22:00:00-08:00,False,None
30184,8804,2016-02-17T20:00:00-08:00,False,None
24408,6867,2015-10-25T19:00:00-07:00,False,None
24222,6784,2015-11-13T19:30:00-08:00,False,None
24224,6784,2015-11-14T22:00:00-08:00,False,None
24221,6784,2015-11-12T20:00:00-08:00,False,None
24225,6784,2015-11-14T19:30:00-08:00,False,None
71935,21605,2018-03-29T20:00:00-07:00,False,None
77103,21605,2018-05-02T20:00:00-07:00,False,None
26313,6937,2015-11-17T19:00:00-08:00,False,None
26084,6937,2015-11-17T21:15:00-08:00,False,None
24550,6937,2015-11-15T19:00:00-08:00,False,None
24551,6937,2015-11-15T21:15:00-08:00,False,None
24552,6937,2015-11-16T19:15:00-08:00,False,None
26364,7452,2015-09-24T20:00:00-07:00,False,None
26333,7445,2015-10-13T20:00:00-07:00,False,None
27406,7445,2015-12-15T20:00:00-08:00,False,None
