id,event_id,start_date_time,sold_out,cancelled_at
749,851,2011-01-30T16:00:00-05:00,False,None
698,851,2011-01-01T00:00:00-05:00,False,None
1404,851,2012-03-24T20:00:00-04:00,False,None
1054,854,2011-08-28T00:00:00-04:00,False,None
1457,853,2013-12-01T12:00:00-05:00,False,None
2240,852,2013-03-27T12:00:00-04:00,False,None
1055,855,2011-08-28T00:00:00-04:00,False,None
1265,857,2011-09-18T13:30:00-04:00,False,None
1266,857,2011-09-25T13:30:00-04:00,False,None
2717,857,2013-06-08T09:00:00-04:00,False,None
2718,857,2013-06-09T09:00:00-04:00,False,None
1328,858,2011-11-07T18:00:00-05:00,False,None
3744,863,2014-05-26T23:55:00-04:00,False,None
3379,861,2014-03-03T00:00:00-05:00,False,None
2723,859,2013-07-30T20:00:00-04:00,False,None
1702,859,2012-06-03T18:00:00-04:00,False,None
4621,866,2014-11-25T23:55:00-05:00,False,None
4074,865,2014-08-26T23:55:00-04:00,False,None
3968,864,2014-05-16T23:55:00-04:00,False,None
12223,2806,2015-06-01T00:00:00-04:00,False,None
1056,856,2011-08-28T22:15:00-04:00,False,None
17953,867,2015-11-16T23:59:00-05:00,False,None
5035,867,2015-05-31T23:55:00-04:00,False,None
23772,6550,2015-10-03T11:00:00-04:00,False,None
