id,venue_id,name,logo_url
1260,63,Goodnights Gift Certificates,
1261,63,Goodnights Comedy Academy Payment,
1262,63,Goodnights Gift Certificates,
1259,63,2014 North Carolina’s Funniest Person Contest,
2804,63,2015 North Carolina's Funniest Person Registration,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2560/original/ALL_Funniest2015_Prelim_SEAT_0406154_%281%29.jpg?1428526724
1263,63,Goodnights Comedy Academy Payment,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1309/original/RDU_ComAcad_SE_061814.jpg?1418929359
7641,63,Goodnights Comedy Academy - November '15,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1309/original/RDU_ComAcad_SE_061814.jpg?1418929359
6378,63,Goodnights' Comedy Academy - September '15,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1309/original/RDU_ComAcad_SE_061814.jpg?1418929359
1264,63,Goodnights Gift Certificates,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/294/original/Goodnights_Logo_Resize.jpg?1417532324
6161,63,GCA - Introduction to Standup Workshop,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1265/original/Charlie_Viracola_SE.jpg?1418924460
6377,63,Goodnights' Comedy Academy - September '15,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1309/original/RDU_ComAcad_SE_061814.jpg?1418929359
6883,63,Goodnights Comedy Academy - October '15,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1308/original/RDU_Comedy_Academy.jpg?1418929331
