id,event_id,start_date_time,sold_out,cancelled_at
3966,1095,2014-05-16T23:55:00-04:00,False,None
5334,1095,2014-05-16T23:55:00-04:00,False,None
4048,1095,2014-05-19T11:00:00-04:00,False,None
2498,1090,2013-04-06T14:30:00-04:00,False,None
2661,1091,2013-05-22T18:30:00-04:00,False,None
3507,1093,2014-03-03T00:00:00-05:00,False,None
4076,1096,2014-08-26T23:55:00-04:00,False,None
4620,1097,2014-11-25T23:55:00-05:00,False,None
4861,1098,2014-11-06T20:00:00-05:00,False,None
3743,1094,2014-05-26T23:55:00-04:00,False,None
2497,1089,2013-03-30T11:00:00-04:00,False,None
2724,1092,2013-07-24T20:00:00-04:00,False,None
5037,1099,2015-05-31T23:55:00-04:00,False,None
17952,1099,2015-11-16T23:59:00-05:00,False,None
2142,1088,2012-10-31T09:00:00-04:00,False,None
2238,1088,2013-12-31T12:00:00-05:00,False,None
12222,2805,2015-06-02T00:00:00-04:00,False,None
