id,venue_id,name,logo_url
1709,53,Goodnights Presents: Nikki Glaser,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1244/original/Brian_Deans_SE.jpg?1418920818
1969,53,Special Event: Bruce Bruce,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/333/original/Bruce_Bruce_SE.jpg?1417532783
1934,53,Special Event: Carly Aquilino,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1259/original/Carly_Aquilino_SE.jpg?1418922737
1941,53,Goodnights Presents: Comedy Roulette,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1717/original/ALL_Roulette_Wed8p_SE_020315.jpg?1423000416
1936,53,Goodnights Presents: Jen Kirkman,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1991/original/Jen_Kirkman_SE.jpg?1425659716
1985,53,Goodnights Presents: Brad Reeder & Friends,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2153/original/Andy_Forrester_SE.jpg?1427139915
6259,53,Special Event: Gary Owen,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/474/original/Gary_Owen.jpg?1417534447
3999,53,Goodnights Presents: Donnell Rawlings,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/465/original/Donnell_Rawlings.jpg?1417534341
1281,53,Open Mic at Goodnights,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2156/original/ALL_OpenMic_SE_0320152.jpg?1427211422
2874,53,Special Event: Sheryl Underwood,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2556/original/Sheryl_Underwood_SE2.jpg?1428413103
2481,53,Special Event: TJ MIller The Meticulously Ridiculous Tour”,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1419/original/TJ_Miller.jpg?1418935235
2485,53,Goodnights Presents: Greg Behrendt,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/223/original/Greg_Behrendt_SE.jpg?1417531489
1250,53,Goodnights Presents: Anything Goes Late Show ($10) or grab a 4-Pack for ($24)!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1232/original/Anything_Goes_SE.jpg?1418919211
2873,53,Special Event: Brian Posehn,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/281/original/Brian_Posehn.jpg?1417532171
2482,53,Special Event: T.J. Miller The Meticulously Ridiculous Tour”,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2745/original/TJ_Miller_SE.jpg?1429795633
2872,53,Special Event: Ralphie May,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/674/original/Ralphie_May.jpg?1417536827
3998,53,Goodnights Presents: Tommy Blaze,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1422/original/Tommy_Blaze.png?1418935312
9672,53,Goodnights Presents: Kill the Messenger,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/9508/original/data?1456237363
4028,53,Goodnights Presents: Dan Soder,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1282/original/Dan_Soder_SE.jpg?1418927938
4049,53,Goodnights Presents: Tammy Pescatelli,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3727/original/Tammy_SE.jpg?1432740454
22522,53,Test,https://s3.amazonaws.com/seat-engine-files-production/talent/headshots/photos/10664/original/data?1464725522
4132,53,2nd Annual North Carolina's Funniest Semi-Finals,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3771/original/ALL_Funniest2015_Semis_SEAT_0505154.jpg?1433343668
4133,53,2nd Annual North Carolina's Funniest Finals,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3772/original/ALL_Funniest2015_Finals_SEAT_0505154.jpg?1433343681
4150,53,Goodnights Presents: Fortune Feimster,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/609/original/Fortune_Feimster.jpg?1417536048
10005,53,Special Event: Rodney Perry,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2008/original/Rodney_Perry_SE.jpg?1426103114
6255,53,Goodnights Presents: Jesse Joyce,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1434/original/Jesse_Joyce.jpg?1419258835
6256,53,Special Event: Charlie Murphy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/99/original/Charlie_Murphy_SE.jpg?1417530031
9741,53,Special Event: Jamie Kennedy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1321/original/Jamie_Kennedy_SE.jpg?1418930087
9743,53,Special Event: Dave Coulier,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1287/original/Dave_Coulier_SE.png?1418928174
11894,53,Lukas Lounge with Lukas Graham,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/11310/original/data?1468530303
19161,53,Special Event: Ray William Johnson,https://s3.amazonaws.com/seat-engine-files-production/talent/headshots/photos/16116/original/data?1502896445
5022,53,Goodnights Presents: The Sinful Six (Test Your Comedic Limits),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2565/original/Sinful-six.png?1428606485
5024,53,Goodnights Presents: Anything Goes Late Show ($10) or Grab a 4-Pack for ($24),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1232/original/Anything_Goes_SE.jpg?1418919211
5025,53,Goodnights Presents: Burlesque and Comedy!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1254/original/Burlesque_-_Generic.jpg?1418921485
5043,53,Goodnights Presents: Yannis Pappas,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3970/original/Yannis.jpg?1436452331
5083,53,Goodnights Presents: Hari Kondabolu,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/637/original/Hari_Kari.jpg?1417536383
9466,53,Special Event: Todd Glass,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/78/original/Todd_Glass.jpg?1417529785
